,Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,cases_per_100k,id
83,3/17/2020,ID-BT,Banten,0,1,0,-1,64,3,0,61,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,0.0,5.97,0.09,0.28,4.69%,0.00%,0.0,,0.059699999999999996,3
84,3/17/2020,ID-JK,Dki Jakarta,1,1,0,0,503,34,81,388,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,0.09,46.38,0.09,3.13,6.76%,16.10%,,0.33,0.46380000000000005,6
85,3/17/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,16,0,0,16,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,4.41,0.0,0.0,0.00%,0.00%,0.0,1.0,0.0441,5
86,3/17/2020,IDN,Indonesia,38,0,1,37,172,5,9,158,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,0.14,0.65,0.0,0.02,2.91%,5.23%,2.24,1.0,0.006500000000000001,0
87,3/17/2020,ID-JB,Jawa Barat,11,0,0,11,33,7,18,8,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.24,0.73,0.0,0.15,21.21%,54.55%,11.0,1.0,0.0073,9
88,3/17/2020,ID-KI,Kalimantan Timur,1,0,0,1,10,1,3,6,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,0.28,2.82,0.0,0.28,10.00%,30.00%,1.0,1.0,0.0282,15
89,3/17/2020,ID-RI,Riau,0,0,0,0,2,1,2,-1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.0,0.33,0.0,0.16,50.00%,100.00%,1.0,1.0,0.0033,26
90,3/17/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,0.0,1.14,0.0,0.0,0.00%,0.00%,0.0,1.0,0.011399999999999999,30
91,3/17/2020,ID-SU,Sumatera Utara,1,1,0,0,8,1,0,7,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.07,0.54,0.07,0.07,12.50%,0.00%,,,0.0054,34
92,3/18/2020,ID-BT,Banten,0,0,0,0,64,3,0,61,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,0.0,5.97,0.0,0.28,4.69%,0.00%,1.0,0.0,0.059699999999999996,3
93,3/18/2020,ID-JK,Dki Jakarta,0,1,0,-1,503,35,81,387,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,0.0,46.38,0.09,3.23,6.96%,16.10%,0.0,1.0,0.46380000000000005,6
94,3/18/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,16,0,0,16,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,4.41,0.0,0.0,0.00%,0.00%,1.0,1.0,0.0441,5
95,3/18/2020,IDN,Indonesia,55,14,2,39,227,19,11,197,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,0.21,0.86,0.05,0.07,8.37%,4.85%,1.45,,0.0086,0
96,3/18/2020,ID-JB,Jawa Barat,5,1,1,3,38,8,19,11,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.11,0.84,0.02,0.18,21.05%,50.00%,0.45,,0.0084,9
97,3/18/2020,ID-JT,Jawa Tengah,1,1,0,0,12,9,16,-13,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.03,0.33,0.03,0.25,75.00%,133.33%,,,0.0033,10
98,3/18/2020,ID-JI,Jawa Timur,2,0,0,2,51,1,12,38,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,0.05,1.26,0.0,0.02,1.96%,23.53%,,,0.0126,11
99,3/18/2020,ID-KI,Kalimantan Timur,0,0,0,0,10,1,3,6,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,0.0,2.82,0.0,0.28,10.00%,30.00%,0.0,1.0,0.0282,15
100,3/18/2020,ID-RI,Riau,0,0,0,0,2,1,2,-1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.0,0.33,0.0,0.16,50.00%,100.00%,1.0,1.0,0.0033,26
101,3/18/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,0.0,1.14,0.0,0.0,0.00%,0.00%,1.0,1.0,0.011399999999999999,30
102,3/18/2020,ID-SU,Sumatera Utara,0,0,0,0,8,1,0,7,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.0,0.54,0.0,0.07,12.50%,0.00%,0.0,0.0,0.0054,34
103,3/19/2020,ID-BT,Banten,0,1,0,-1,64,4,0,60,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,0.0,5.97,0.09,0.37,6.25%,0.00%,1.0,,0.059699999999999996,3
104,3/19/2020,ID-JK,Dki Jakarta,1,0,1,0,504,35,82,387,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,0.09,46.47,0.0,3.23,6.94%,16.27%,,0.0,0.4647,6
105,3/19/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,16,0,0,16,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,4.41,0.0,0.0,0.00%,0.00%,1.0,1.0,0.0441,5
106,3/19/2020,IDN,Indonesia,82,6,4,72,309,25,15,269,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,0.31,1.17,0.02,0.09,8.09%,4.85%,1.49,0.43,0.011699999999999999,0
107,3/19/2020,ID-JB,Jawa Barat,7,1,0,6,45,9,19,17,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.15,1.0,0.02,0.2,20.00%,42.22%,1.4,1.0,0.01,9
108,3/19/2020,ID-JT,Jawa Tengah,1,0,0,1,13,9,16,-12,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.03,0.36,0.0,0.25,69.23%,123.08%,1.0,0.0,0.0036,10
109,3/19/2020,ID-JI,Jawa Timur,0,0,1,-1,51,1,13,37,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,0.0,1.26,0.0,0.02,1.96%,25.49%,0.0,1.0,0.0126,11
110,3/19/2020,ID-KI,Kalimantan Timur,0,0,0,0,10,1,3,6,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,0.0,2.82,0.0,0.28,10.00%,30.00%,1.0,1.0,0.0282,15
111,3/19/2020,ID-RI,Riau,0,0,0,0,2,1,2,-1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.0,0.33,0.0,0.16,50.00%,100.00%,1.0,1.0,0.0033,26
112,3/19/2020,ID-SN,Sulawesi Selatan,2,0,0,2,2,1,1,0,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,0.21,0.21,0.0,0.11,50.00%,50.00%,,,0.0021,28
113,3/19/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,0.0,1.14,0.0,0.0,0.00%,0.00%,1.0,1.0,0.011399999999999999,30
114,3/19/2020,ID-SU,Sumatera Utara,0,0,0,0,8,1,0,7,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.0,0.54,0.0,0.07,12.50%,0.00%,1.0,1.0,0.0054,34
115,3/20/2020,ID-BT,Banten,0,1,0,-1,64,5,0,59,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,0.0,5.97,0.09,0.47,7.81%,0.00%,1.0,1.0,0.059699999999999996,3
116,3/20/2020,ID-JK,Dki Jakarta,1,3,1,-3,505,38,83,384,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,0.09,46.56,0.28,3.5,7.52%,16.44%,1.0,,0.4656,6
117,3/20/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,1,-1,16,0,1,15,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,4.41,0.0,0.0,0.00%,6.25%,1.0,1.0,0.0441,5
118,3/20/2020,IDN,Indonesia,60,7,2,51,369,32,17,320,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,0.23,1.39,0.03,0.12,8.67%,4.61%,0.73,1.17,0.0139,0
119,3/20/2020,ID-JB,Jawa Barat,20,3,0,17,65,12,19,34,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.44,1.44,0.07,0.27,18.46%,29.23%,2.86,3.0,0.0144,9
120,3/20/2020,ID-JT,Jawa Tengah,2,0,0,2,15,9,16,-10,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.05,0.41,0.0,0.25,60.00%,106.67%,2.0,1.0,0.0040999999999999995,10
121,3/20/2020,ID-JI,Jawa Timur,0,0,0,0,51,1,13,37,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,0.0,1.26,0.0,0.02,1.96%,25.49%,1.0,1.0,0.0126,11
122,3/20/2020,ID-KI,Kalimantan Timur,0,0,0,0,10,1,3,6,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,0.0,2.82,0.0,0.28,10.00%,30.00%,1.0,1.0,0.0282,15
123,3/20/2020,ID-RI,Riau,0,0,0,0,2,1,2,-1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.0,0.33,0.0,0.16,50.00%,100.00%,1.0,1.0,0.0033,26
124,3/20/2020,ID-SN,Sulawesi Selatan,0,0,0,0,2,1,1,0,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,0.0,0.21,0.0,0.11,50.00%,50.00%,0.0,1.0,0.0021,28
125,3/20/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,0.0,1.14,0.0,0.0,0.00%,0.00%,1.0,1.0,0.011399999999999999,30
126,3/20/2020,ID-SU,Sumatera Utara,0,0,0,0,8,1,0,7,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.0,0.54,0.0,0.07,12.50%,0.00%,1.0,1.0,0.0054,34
127,3/21/2020,ID-BT,Banten,0,0,0,0,64,5,0,59,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,0.0,5.97,0.0,0.47,7.81%,0.00%,1.0,0.0,0.059699999999999996,3
128,3/21/2020,ID-JK,Dki Jakarta,0,3,6,-9,505,41,89,375,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,0.0,46.56,0.28,3.78,8.12%,17.62%,0.0,1.0,0.4656,6
129,3/21/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,16,0,1,15,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,4.41,0.0,0.0,0.00%,6.25%,1.0,1.0,0.0441,5
130,3/21/2020,IDN,Indonesia,81,6,3,72,450,38,20,392,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,0.31,1.7,0.02,0.14,8.44%,4.44%,1.35,0.86,0.017,0
131,3/21/2020,ID-JB,Jawa Barat,5,0,0,5,70,12,19,39,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.11,1.55,0.0,0.27,17.14%,27.14%,0.25,0.0,0.0155,9
132,3/21/2020,ID-JT,Jawa Tengah,1,1,0,0,16,10,16,-10,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.03,0.44,0.03,0.27,62.50%,100.00%,0.5,,0.0044,10
133,3/21/2020,ID-JI,Jawa Timur,0,0,0,0,51,1,13,37,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,0.0,1.26,0.0,0.02,1.96%,25.49%,1.0,1.0,0.0126,11
134,3/21/2020,ID-KI,Kalimantan Timur,0,0,0,0,10,1,3,6,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,0.0,2.82,0.0,0.28,10.00%,30.00%,1.0,1.0,0.0282,15
135,3/21/2020,ID-RI,Riau,0,0,0,0,2,1,2,-1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.0,0.33,0.0,0.16,50.00%,100.00%,1.0,1.0,0.0033,26
136,3/21/2020,ID-SN,Sulawesi Selatan,0,0,0,0,2,1,1,0,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,0.0,0.21,0.0,0.11,50.00%,50.00%,1.0,1.0,0.0021,28
137,3/21/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,0.0,1.14,0.0,0.0,0.00%,0.00%,1.0,1.0,0.011399999999999999,30
138,3/21/2020,ID-SU,Sumatera Utara,0,0,0,0,8,1,0,7,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.0,0.54,0.0,0.07,12.50%,0.00%,1.0,1.0,0.0054,34
139,3/22/2020,ID-BT,Banten,0,0,0,0,64,5,0,59,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,0.0,5.97,0.0,0.47,7.81%,0.00%,1.0,1.0,0.059699999999999996,3
140,3/22/2020,ID-JK,Dki Jakarta,0,0,3,-3,505,41,92,372,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,0.0,46.56,0.0,3.78,8.12%,18.22%,1.0,0.0,0.4656,6
141,3/22/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,16,0,1,15,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,4.41,0.0,0.0,0.00%,6.25%,1.0,1.0,0.0441,5
142,3/22/2020,IDN,Indonesia,64,10,9,45,514,48,29,437,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,0.24,1.94,0.04,0.18,9.34%,5.64%,0.79,1.67,0.0194,0
143,3/22/2020,ID-JB,Jawa Barat,3,3,0,0,73,15,19,39,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.07,1.62,0.07,0.33,20.55%,26.03%,0.6,,0.016200000000000003,9
144,3/22/2020,ID-JT,Jawa Tengah,0,0,0,0,16,10,16,-10,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.0,0.44,0.0,0.27,62.50%,100.00%,0.0,0.0,0.0044,10
145,3/22/2020,ID-JI,Jawa Timur,0,0,0,0,51,1,13,37,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,0.0,1.26,0.0,0.02,1.96%,25.49%,1.0,1.0,0.0126,11
146,3/22/2020,ID-KI,Kalimantan Timur,0,0,0,0,10,1,3,6,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,0.0,2.82,0.0,0.28,10.00%,30.00%,1.0,1.0,0.0282,15
147,3/22/2020,ID-MA,Maluku,1,0,0,1,1,0,3,-2,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,0.54,0.54,0.0,0.0,0.00%,300.00%,,,0.0054,20
148,3/22/2020,ID-PA,Papua,2,0,0,2,3,0,0,3,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,0.69,0.0,0.0,0.00%,0.00%,,,0.0069,24
149,3/22/2020,ID-RI,Riau,0,0,0,0,2,1,2,-1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.0,0.33,0.0,0.16,50.00%,100.00%,1.0,1.0,0.0033,26
150,3/22/2020,ID-SN,Sulawesi Selatan,0,0,0,0,2,1,1,0,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,0.0,0.21,0.0,0.11,50.00%,50.00%,1.0,1.0,0.0021,28
151,3/22/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,0.0,1.14,0.0,0.0,0.00%,0.00%,1.0,1.0,0.011399999999999999,30
152,3/22/2020,ID-SU,Sumatera Utara,0,0,0,0,8,1,0,7,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.0,0.54,0.0,0.07,12.50%,0.00%,1.0,1.0,0.0054,34
153,3/23/2020,ID-BT,Banten,0,0,0,0,64,5,0,59,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,0.0,5.97,0.0,0.47,7.81%,0.00%,1.0,1.0,0.059699999999999996,3
154,3/23/2020,ID-JK,Dki Jakarta,0,0,0,0,505,41,92,372,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,0.0,46.56,0.0,3.78,8.12%,18.22%,1.0,1.0,0.4656,6
155,3/23/2020,ID-YO,Daerah Istimewa Yogyakarta,0,1,0,-1,16,1,1,14,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,4.41,0.28,0.28,6.25%,6.25%,1.0,,0.0441,5
156,3/23/2020,IDN,Indonesia,65,1,1,63,579,49,30,500,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,0.25,2.18,0.0,0.18,8.46%,5.18%,1.02,0.1,0.0218,0
157,3/23/2020,ID-JB,Jawa Barat,6,4,0,2,79,19,19,41,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.13,1.75,0.09,0.42,24.05%,24.05%,2.0,1.33,0.0175,9
158,3/23/2020,ID-JT,Jawa Tengah,3,0,0,3,19,10,16,-7,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.08,0.52,0.0,0.27,52.63%,84.21%,,1.0,0.0052,10
159,3/23/2020,ID-JI,Jawa Timur,0,0,1,-1,51,1,14,36,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,0.0,1.26,0.0,0.02,1.96%,27.45%,1.0,1.0,0.0126,11
160,3/23/2020,ID-KI,Kalimantan Timur,1,0,0,1,11,1,3,7,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,0.28,3.1,0.0,0.28,9.09%,27.27%,,1.0,0.031,15
161,3/23/2020,ID-MA,Maluku,0,0,0,0,1,0,3,-2,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,0.0,0.54,0.0,0.0,0.00%,300.00%,0.0,1.0,0.0054,20
162,3/23/2020,ID-MU,Maluku Utara,1,0,0,1,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,0.76,0.76,0.0,0.0,0.00%,0.00%,,,0.0076,21
163,3/23/2020,ID-PA,Papua,0,0,0,0,3,0,0,3,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,0.69,0.0,0.0,0.00%,0.00%,0.0,1.0,0.0069,24
164,3/23/2020,ID-RI,Riau,0,0,0,0,2,1,2,-1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.0,0.33,0.0,0.16,50.00%,100.00%,1.0,1.0,0.0033,26
165,3/23/2020,ID-SN,Sulawesi Selatan,0,1,0,-1,2,2,1,-1,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,0.0,0.21,0.11,0.21,100.00%,50.00%,1.0,,0.0021,28
166,3/23/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,0.0,1.14,0.0,0.0,0.00%,0.00%,1.0,1.0,0.011399999999999999,30
167,3/23/2020,ID-SU,Sumatera Utara,0,0,0,0,8,1,0,7,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.0,0.54,0.0,0.07,12.50%,0.00%,1.0,1.0,0.0054,34
